arrival_date,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,is_canceled,total_bookings
2016-01-16,15.208955223880597,0.8955223880597015,1.8656716417910448,1.8955223880597014,0.05970149253731343,0.0,0.029850746268656716,0.3283582089552239,0.29850746268656714,0.13432835820895522,0.0,64.40223880597014,0.11940298507462686,0.6119402985074627,14,67
2016-01-17,32.351351351351354,1.864864864864865,1.972972972972973,1.8918918918918919,0.02702702702702703,0.0,0.02702702702702703,0.2972972972972973,0.43243243243243246,0.43243243243243246,3.4054054054054053,69.58486486486485,0.10810810810810811,0.7297297297297297,6,37
2016-01-18,20.5,1.15,1.95,1.3666666666666667,0.03333333333333333,0.0,0.15,0.13333333333333333,0.6833333333333333,0.2833333333333333,4.2,54.67966666666667,0.016666666666666666,0.21666666666666667,11,60
2016-01-19,81.96598639455782,0.034013605442176874,2.3877551020408165,1.2040816326530612,0.006802721088435374,0.0,0.027210884353741496,0.027210884353741496,0.1564625850340136,0.8095238095238095,30.857142857142858,67.31761904761905,0.07482993197278912,0.25170068027210885,38,147
2016-01-20,14.28125,0.265625,2.375,1.515625,0.015625,0.0,0.15625,0.046875,0.5,0.375,1.96875,59.12390625,0.109375,0.5,8,64
2016-01-21,11.01639344262295,0.3442622950819672,2.2295081967213113,1.4754098360655739,0.03278688524590164,0.0,0.13114754098360656,0.01639344262295082,0.3770491803278688,0.3770491803278688,0.0,62.68688524590164,0.11475409836065574,0.4918032786885246,6,61
2016-01-22,51.95522388059702,0.16417910447761194,1.335820895522388,1.7686567164179106,0.007462686567164179,0.0,0.029850746268656716,0.6044776119402985,0.3283582089552239,0.04477611940298507,14.365671641791044,71.30037313432835,0.06716417910447761,0.31343283582089554,85,134
2016-01-23,14.82857142857143,0.4857142857142857,1.2571428571428571,1.8857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.0,0.05714285714285714,0.07142857142857142,0.0,63.54342857142857,0.08571428571428572,0.4714285714285714,8,70
2016-01-24,17.5,1.8888888888888888,1.4166666666666667,1.75,0.0,0.05555555555555555,0.027777777777777776,0.0,0.027777777777777776,0.2222222222222222,0.8333333333333334,67.5488888888889,0.05555555555555555,0.3611111111111111,5,36
2016-01-25,23.772151898734176,1.1012658227848102,1.481012658227848,1.759493670886076,0.012658227848101266,0.0,0.0379746835443038,0.0,0.05063291139240506,0.25316455696202533,5.1265822784810124,63.41443037974683,0.05063291139240506,0.27848101265822783,15,79
2016-01-26,15.971014492753623,0.36231884057971014,2.463768115942029,1.4202898550724639,0.028985507246376812,0.0,0.07246376811594203,0.014492753623188406,0.34782608695652173,0.13043478260869565,0.21739130434782608,53.46985507246377,0.2463768115942029,0.3333333333333333,9,69
2016-01-27,72.5741935483871,0.07741935483870968,2.0129032258064514,1.206451612903226,0.0064516129032258064,0.0,0.03870967741935484,0.5096774193548387,0.18064516129032257,0.18064516129032257,18.870967741935484,65.40451612903226,0.07096774193548387,0.23870967741935484,85,155
2016-01-28,24.74418604651163,0.3953488372093023,2.302325581395349,1.5465116279069768,0.13953488372093023,0.011627906976744186,0.046511627906976744,0.0,0.16279069767441862,0.3023255813953488,0.0,65.30441860465116,0.13953488372093023,0.36046511627906974,19,86
2016-01-29,19.348837209302324,0.4418604651162791,1.8255813953488371,1.802325581395349,0.046511627906976744,0.011627906976744186,0.06976744186046512,0.13953488372093023,0.2558139534883721,0.3023255813953488,0.0,69.74011627906977,0.10465116279069768,0.5581395348837209,19,86
2016-01-30,19.448275862068964,0.9482758620689655,1.793103448275862,1.8103448275862069,0.08620689655172414,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.1724137931034483,0.1206896551724138,0.0,65.55362068965518,0.06896551724137931,0.5689655172413793,11,58
2016-01-31,22.181818181818183,2.0,1.8181818181818181,1.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.0,63.36242424242425,0.06060606060606061,0.7272727272727273,3,33
2016-02-01,12.080645161290322,1.2741935483870968,2.161290322580645,1.403225806451613,0.14516129032258066,0.016129032258064516,0.20967741935483872,0.0967741935483871,0.8225806451612904,0.14516129032258066,0.0,60.61838709677419,0.03225806451612903,0.3870967741935484,14,62
2016-02-02,25.253731343283583,0.1791044776119403,2.925373134328358,1.492537313432836,0.05970149253731343,0.0,0.05970149253731343,0.19402985074626866,0.373134328358209,0.11940298507462686,3.7611940298507465,60.115223880597014,0.08955223880597014,0.208955223880597,17,67
2016-02-03,16.345238095238095,0.6428571428571429,3.488095238095238,1.5357142857142858,0.05952380952380952,0.0,0.14285714285714285,0.023809523809523808,0.7142857142857143,0.21428571428571427,0.0,64.30011904761905,0.047619047619047616,0.47619047619047616,14,84
2016-02-04,20.057142857142857,0.5333333333333333,2.552380952380952,1.5809523809523809,0.0380952380952381,0.009523809523809525,0.10476190476190476,0.0,0.17142857142857143,0.23809523809523808,0.0,60.13323809523809,0.09523809523809523,0.5047619047619047,19,105
2016-02-05,20.634920634920636,0.746031746031746,2.2777777777777777,1.8412698412698412,0.11904761904761904,0.015873015873015872,0.015873015873015872,0.0873015873015873,0.1984126984126984,0.3492063492063492,0.0,69.5811111111111,0.10317460317460317,0.626984126984127,26,126
2016-02-06,38.593607305936075,1.5296803652968036,1.6712328767123288,1.8858447488584476,0.1141552511415525,0.0136986301369863,0.0,0.0136986301369863,0.0045662100456621,0.136986301369863,0.0,68.93182648401826,0.1004566210045662,0.4292237442922374,53,219
2016-02-07,43.87596899224806,1.9689922480620154,0.9922480620155039,1.930232558139535,0.10852713178294573,0.0,0.34108527131782945,0.2248062015503876,0.007751937984496124,0.10852713178294573,0.0,74.79968992248062,0.046511627906976744,0.5426356589147286,41,129
2016-02-08,32.604651162790695,1.0930232558139534,1.930232558139535,1.813953488372093,0.27906976744186046,0.0,0.03488372093023256,0.011627906976744186,0.011627906976744186,0.23255813953488372,0.0,74.87418604651162,0.09302325581395349,0.6046511627906976,15,86
2016-02-09,46.04,0.18666666666666668,2.5733333333333333,1.8,0.08,0.0,0.05333333333333334,0.013333333333333334,0.06666666666666667,0.16,0.0,64.03493333333333,0.04,0.4533333333333333,21,75
2016-02-10,15.721518987341772,0.34177215189873417,2.481012658227848,1.6835443037974684,0.0759493670886076,0.012658227848101266,0.189873417721519,0.21518987341772153,1.3164556962025316,0.31645569620253167,0.0,66.07139240506329,0.10126582278481013,0.5063291139240507,14,79
2016-02-11,32.97115384615385,0.5384615384615384,2.5673076923076925,1.7211538461538463,0.14423076923076922,0.0,0.038461538461538464,0.1346153846153846,0.057692307692307696,0.18269230769230768,0.0,62.205576923076926,0.08653846153846154,0.5192307692307693,32,104
2016-02-12,57.720136518771334,0.36177474402730375,2.1228668941979523,1.9726962457337884,0.051194539249146756,0.0034129692832764505,0.010238907849829351,0.051194539249146756,0.07508532423208192,0.09215017064846416,0.0,70.95296928327646,0.05802047781569966,0.3856655290102389,139,293
2016-02-13,20.40983606557377,0.7377049180327869,1.4972677595628416,1.9453551912568305,0.09836065573770492,0.00546448087431694,0.01639344262295082,0.060109289617486336,0.13114754098360656,0.13114754098360656,0.0,77.2507650273224,0.08743169398907104,0.6120218579234973,31,183
2016-02-14,20.46153846153846,1.7692307692307692,1.5,1.8461538461538463,0.14423076923076922,0.009615384615384616,0.028846153846153848,0.0,0.04807692307692308,0.14423076923076922,0.0,79.4651923076923,0.09615384615384616,0.6634615384615384,28,104
2016-02-15,36.5,1.0681818181818181,2.215909090909091,1.6704545454545454,0.13636363636363635,0.011363636363636364,0.09090909090909091,0.022727272727272728,0.5340909090909091,0.125,0.0,59.126931818181816,0.10227272727272728,0.5568181818181818,15,88
2016-02-16,15.23076923076923,0.15384615384615385,2.3846153846153846,1.6282051282051282,0.01282051282051282,0.0,0.08974358974358974,0.02564102564102564,0.34615384615384615,0.1794871794871795,0.0,62.22,0.10256410256410256,0.3333333333333333,8,78
2016-02-17,48.52097902097902,0.04895104895104895,2.297202797202797,1.9055944055944056,0.006993006993006993,0.0,0.03146853146853147,0.5384615384615384,0.22377622377622378,0.07692307692307693,0.5769230769230769,71.2555944055944,0.04195804195804196,0.13636363636363635,212,286
2016-02-18,20.63855421686747,0.3855421686746988,2.5060240963855422,1.6746987951807228,0.08433734939759036,0.03614457831325301,0.060240963855421686,0.012048192771084338,0.1566265060240964,0.24096385542168675,0.0,74.06180722891567,0.10843373493975904,0.3855421686746988,13,83
2016-02-19,57.30364372469636,0.2631578947368421,1.5263157894736843,1.6234817813765183,0.024291497975708502,0.0,0.004048582995951417,0.2793522267206478,0.004048582995951417,0.145748987854251,0.0,80.13202429149798,0.044534412955465584,0.19433198380566802,93,247
2016-02-20,29.121495327102803,1.1308411214953271,1.8691588785046729,1.897196261682243,0.07476635514018691,0.018691588785046728,0.009345794392523364,0.0,0.028037383177570093,0.1588785046728972,0.0,68.9126168224299,0.12149532710280374,0.5794392523364486,19,107
2016-02-21,59.45283018867924,1.9150943396226414,1.4622641509433962,1.8962264150943395,0.12264150943396226,0.009433962264150943,0.009433962264150943,0.39622641509433965,0.0,0.16037735849056603,16.60377358490566,74.9711320754717,0.04716981132075472,0.3490566037735849,55,106
2016-02-22,20.416666666666668,1.1574074074074074,2.287037037037037,1.6111111111111112,0.1388888888888889,0.0,0.10185185185185185,0.027777777777777776,0.4074074074074074,0.16666666666666666,0.0,67.45222222222222,0.07407407407407407,0.6203703703703703,17,108
2016-02-23,16.83823529411765,0.2647058823529412,3.014705882352941,1.6176470588235294,0.11764705882352941,0.0,0.058823529411764705,0.029411764705882353,0.45588235294117646,0.23529411764705882,0.0,68.57382352941177,0.08823529411764706,0.3382352941176471,10,68
2016-02-24,27.73076923076923,0.08653846153846154,2.3365384615384617,1.7692307692307692,0.08653846153846154,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.40384615384615385,0.09615384615384616,0.0,69.1271153846154,0.09615384615384616,0.4519230769230769,35,104
2016-02-25,44.824675324675326,0.43506493506493504,2.8051948051948052,1.7662337662337662,0.07792207792207792,0.01948051948051948,0.09090909090909091,0.461038961038961,0.16233766233766234,0.16233766233766234,11.428571428571429,69.92577922077922,0.09090909090909091,0.44155844155844154,60,154
2016-02-26,46.583673469387755,0.7551020408163265,2.0653061224489795,1.9469387755102041,0.05714285714285714,0.004081632653061225,0.02040816326530612,0.22857142857142856,0.05714285714285714,0.16326530612244897,0.0,70.17877551020408,0.0326530612244898,0.4816326530612245,125,245
2016-02-27,53.26066350710901,1.1990521327014219,1.819905213270142,1.7488151658767772,0.13270142180094788,0.0,0.014218009478672985,0.009478672985781991,0.004739336492890996,0.3886255924170616,0.0,70.47052132701423,0.04739336492890995,0.4976303317535545,44,211
2016-02-28,51.81443298969072,1.9742268041237114,1.3144329896907216,1.3144329896907216,0.03608247422680412,0.010309278350515464,0.005154639175257732,0.005154639175257732,0.010309278350515464,0.17010309278350516,0.0,66.82432989690722,0.010309278350515464,0.14432989690721648,128,194
2016-02-29,56.1875,1.0625,2.2395833333333335,1.6354166666666667,0.052083333333333336,0.010416666666666666,0.07291666666666667,0.3125,0.2916666666666667,0.2708333333333333,12.833333333333334,72.96354166666667,0.08333333333333333,0.2604166666666667,39,96
2016-03-01,26.016260162601625,0.2926829268292683,3.2764227642276422,1.5609756097560976,0.04878048780487805,0.0,0.12195121951219512,0.08943089430894309,0.5853658536585366,0.21138211382113822,0.0,65.26853658536585,0.056910569105691054,0.4146341463414634,30,123
2016-03-02,40.9,0.475,2.64375,1.55625,0.05625,0.0,0.06875,0.0,0.18125,0.2,0.0,66.4903125,0.05,0.2375,43,160
2016-03-03,31.568807339449542,0.5504587155963303,2.743119266055046,1.8256880733944953,0.03669724770642202,0.009174311926605505,0.07339449541284404,0.027522935779816515,0.11926605504587157,0.13761467889908258,0.0,78.76935779816515,0.045871559633027525,0.5779816513761468,27,109
2016-03-04,46.21495327102804,0.897196261682243,3.046728971962617,1.9065420560747663,0.03271028037383177,0.0,0.028037383177570093,0.12149532710280374,0.028037383177570093,0.21962616822429906,3.2710280373831777,74.22523364485981,0.07476635514018691,0.4485981308411215,81,214
2016-03-05,33.56488549618321,1.3587786259541985,1.83206106870229,1.816793893129771,0.022900763358778626,0.0,0.007633587786259542,0.015267175572519083,0.21374045801526717,0.11450381679389313,0.0,73.39404580152673,0.030534351145038167,0.48854961832061067,34,131
2016-03-06,33.71641791044776,1.791044776119403,1.6417910447761195,1.835820895522388,0.07462686567164178,0.0,0.014925373134328358,0.0,0.014925373134328358,0.22388059701492538,0.0,75.02164179104477,0.08955223880597014,0.3880597014925373,9,67
2016-03-07,26.57718120805369,1.0671140939597314,2.8187919463087248,1.651006711409396,0.013422818791946308,0.0,0.040268456375838924,0.0,0.28187919463087246,0.2080536912751678,0.0,69.21006711409396,0.03355704697986577,0.30201342281879195,31,149
2016-03-08,22.296610169491526,0.2033898305084746,2.5254237288135593,1.5254237288135593,0.06779661016949153,0.00847457627118644,0.07627118644067797,0.00847457627118644,0.3898305084745763,0.22033898305084745,0.0,65.3592372881356,0.11016949152542373,0.4152542372881356,17,118
2016-03-09,33.66433566433567,0.23776223776223776,2.874125874125874,1.8111888111888113,0.03496503496503497,0.0,0.07692307692307693,0.04895104895104895,0.5804195804195804,0.3146853146853147,0.0,71.69804195804196,0.07692307692307693,0.38461538461538464,25,143
2016-03-10,37.842592592592595,0.6944444444444444,2.8055555555555554,1.8611111111111112,0.027777777777777776,0.009259259259259259,0.027777777777777776,0.009259259259259259,0.2222222222222222,0.18518518518518517,0.0,71.64731481481482,0.09259259259259259,0.6666666666666666,24,108
2016-03-11,42.52459016393443,0.7103825136612022,2.0327868852459017,1.710382513661202,0.04918032786885246,0.01092896174863388,0.02185792349726776,0.0,0.03825136612021858,0.34972677595628415,0.0,67.64950819672131,0.04918032786885246,0.4644808743169399,47,183
2016-03-12,37.61832061068702,1.1984732824427482,1.9389312977099236,1.8702290076335877,0.09923664122137404,0.015267175572519083,0.022900763358778626,0.015267175572519083,0.015267175572519083,0.21374045801526717,0.0,66.40076335877863,0.07633587786259542,0.42748091603053434,29,131
2016-03-13,49.83495145631068,1.9223300970873787,1.5922330097087378,1.8932038834951457,0.07766990291262135,0.02912621359223301,0.05825242718446602,0.0,0.08737864077669903,0.1941747572815534,0.0,73.15796116504855,0.07766990291262135,0.34951456310679613,18,103
2016-03-14,28.564102564102566,1.1111111111111112,2.282051282051282,1.6581196581196582,0.008547008547008548,0.0,0.09401709401709402,0.017094017094017096,0.5897435897435898,0.28205128205128205,0.0,64.5142735042735,0.1282051282051282,0.46153846153846156,15,117
2016-03-15,30.875,0.32142857142857145,3.017857142857143,1.6607142857142858,0.026785714285714284,0.0,0.13392857142857142,0.026785714285714284,0.39285714285714285,0.24107142857142858,0.0,62.70598214285714,0.16964285714285715,0.4107142857142857,18,112
2016-03-16,28.533898305084747,0.2966101694915254,2.5084745762711864,1.5593220338983051,0.00847457627118644,0.0,0.07627118644067797,0.00847457627118644,0.13559322033898305,0.2457627118644068,0.0,61.523983050847455,0.09322033898305085,0.3559322033898305,18,118
2016-03-17,39.420212765957444,0.526595744680851,2.4361702127659575,1.7659574468085106,0.05851063829787234,0.015957446808510637,0.010638297872340425,0.0,0.11170212765957446,0.11702127659574468,0.0,69.04191489361702,0.026595744680851064,0.4787234042553192,54,188
2016-03-18,63.78894472361809,0.5125628140703518,2.135678391959799,1.7989949748743719,0.12562814070351758,0.005025125628140704,0.02512562814070352,0.12562814070351758,0.08040201005025126,0.1658291457286432,2.3115577889447234,81.63381909547738,0.06030150753768844,0.2914572864321608,87,199
2016-03-19,94.27699530516432,1.591549295774648,1.8826291079812207,1.92018779342723,0.14553990610328638,0.014084507042253521,0.004694835680751174,0.0,0.0,0.19718309859154928,0.0,76.30492957746479,0.06572769953051644,0.47417840375586856,88,213
2016-03-20,64.68852459016394,1.8114754098360655,1.4836065573770492,1.721311475409836,0.10655737704918032,0.00819672131147541,0.020491803278688523,0.27459016393442626,0.19672131147540983,0.15163934426229508,4.950819672131147,81.64020491803278,0.08196721311475409,0.4180327868852459,109,244
2016-03-21,97.64480874316939,1.0601092896174864,2.0054644808743167,1.907103825136612,0.13114754098360656,0.01639344262295082,0.0546448087431694,0.1912568306010929,0.43169398907103823,0.17486338797814208,0.0,73.45469945355191,0.06557377049180328,0.4808743169398907,59,183
2016-03-22,88.89808917197452,0.12101910828025478,2.7643312101910826,1.8089171974522293,0.10191082802547771,0.012738853503184714,0.03184713375796178,0.006369426751592357,0.1910828025477707,0.12101910828025478,22.50955414012739,89.95369426751591,0.05732484076433121,0.4012738853503185,67,157
2016-03-23,43.71875,0.265625,2.84375,1.8984375,0.1875,0.015625,0.0546875,0.0,0.2265625,0.203125,0.0,92.711953125,0.09375,0.4765625,34,128
2016-03-24,79.72542372881355,0.4,2.7932203389830508,2.013559322033898,0.19661016949152543,0.010169491525423728,0.020338983050847456,0.02711864406779661,0.03728813559322034,0.26440677966101694,0.0,95.53640677966102,0.10847457627118644,0.45084745762711864,111,295
2016-03-25,88.51982378854626,1.0572687224669604,2.1629955947136565,2.048458149779736,0.16740088105726872,0.0,0.004405286343612335,0.004405286343612335,0.01762114537444934,0.2511013215859031,21.229074889867842,130.22550660792953,0.06167400881057269,0.45374449339207046,123,227
2016-03-26,46.532710280373834,1.4953271028037383,1.514018691588785,2.130841121495327,0.07476635514018691,0.0,0.018691588785046728,0.009345794392523364,0.028037383177570093,0.17757009345794392,0.07476635514018691,108.44009345794393,0.06542056074766354,0.42990654205607476,48,107
2016-03-27,57.67619047619048,1.7714285714285714,1.4,1.9523809523809523,0.21904761904761905,0.009523809523809525,0.0,0.0,0.0,0.2571428571428571,0.20952380952380953,85.58438095238095,0.0761904761904762,0.6571428571428571,27,105
2016-03-28,51.094674556213015,1.136094674556213,2.6923076923076925,1.970414201183432,0.15976331360946747,0.0,0.029585798816568046,0.0,0.14792899408284024,0.1952662721893491,0.0,80.6621301775148,0.11834319526627218,0.5798816568047337,41,169
2016-03-29,42.9327731092437,0.25210084033613445,3.042016806722689,1.865546218487395,0.11764705882352941,0.008403361344537815,0.05042016806722689,0.03361344537815126,0.17647058823529413,0.226890756302521,0.0,77.20789915966387,0.07563025210084033,0.5462184873949579,21,119
2016-03-30,75.39759036144578,0.3614457831325301,2.86144578313253,1.7469879518072289,0.10240963855421686,0.018072289156626505,0.06626506024096386,0.13855421686746988,0.42168674698795183,0.3132530120481928,3.3734939759036147,78.5021686746988,0.05421686746987952,0.3253012048192771,67,166
2016-03-31,121.88235294117646,0.46218487394957986,2.735294117647059,1.8487394957983194,0.058823529411764705,0.0,0.029411764705882353,0.008403361344537815,0.18907563025210083,0.40756302521008403,0.0,76.37638655462186,0.07142857142857142,0.29411764705882354,75,238
2016-04-01,53.72115384615385,0.9038461538461539,2.173076923076923,1.9230769230769231,0.08653846153846154,0.019230769230769232,0.038461538461538464,0.009615384615384616,0.0673076923076923,0.25,0.0,90.80548076923077,0.11538461538461539,0.5288461538461539,27,104
2016-04-02,59.490196078431374,1.392156862745098,2.1372549019607843,1.9411764705882353,0.08823529411764706,0.00980392156862745,0.0,0.0,0.0,0.11764705882352941,0.0,90.99421568627452,0.08823529411764706,0.5882352941176471,33,102
2016-04-03,56.13,1.93,1.63,1.85,0.2,0.0,0.0,0.0,0.02,0.23,0.0,88.7516,0.03,0.57,32,100
2016-04-04,80.88625592417061,1.1090047393364928,2.085308056872038,1.7203791469194314,0.07582938388625593,0.0,0.03317535545023697,0.009478672985781991,0.14691943127962084,0.27488151658767773,2.5260663507109005,80.21853080568721,0.02843601895734597,0.3886255924170616,60,211
2016-04-05,50.095652173913045,0.17391304347826086,2.5739130434782607,1.6956521739130435,0.043478260869565216,0.008695652173913044,0.0782608695652174,0.043478260869565216,0.5217391304347826,0.19130434782608696,0.0,82.3435652173913,0.0782608695652174,0.48695652173913045,29,115
2016-04-06,62.573839662447256,0.12658227848101267,1.7637130801687764,1.839662447257384,0.03375527426160337,0.0,0.05485232067510549,0.008438818565400843,0.16455696202531644,0.10548523206751055,0.0,86.01556962025316,0.05063291139240506,0.16033755274261605,89,237
2016-04-07,83.79591836734694,0.28061224489795916,2.545918367346939,1.836734693877551,0.07653061224489796,0.00510204081632653,0.030612244897959183,0.00510204081632653,0.25510204081632654,0.07653061224489796,0.0,79.22744897959184,0.05612244897959184,0.2653061224489796,78,196
2016-04-08,70.26923076923077,0.8076923076923077,2.10989010989011,1.8846153846153846,0.0989010989010989,0.0,0.005494505494505495,0.016483516483516484,0.027472527472527472,0.2802197802197802,16.214285714285715,84.00406593406593,0.06593406593406594,0.47802197802197804,54,182
2016-04-09,101.6943231441048,1.4279475982532752,2.331877729257642,1.8558951965065502,0.039301310043668124,0.008733624454148471,0.05240174672489083,1.0480349344978166,0.9606986899563319,0.24890829694323144,3.2925764192139737,78.3617903930131,0.03056768558951965,0.47161572052401746,79,229
2016-04-10,89.93650793650794,1.9285714285714286,2.492063492063492,1.8095238095238095,0.07142857142857142,0.007936507936507936,0.047619047619047616,0.16666666666666666,0.4126984126984127,0.25396825396825395,0.49206349206349204,89.00619047619048,0.047619047619047616,0.46825396825396826,43,126
2016-04-11,63.73936170212766,1.202127659574468,2.6382978723404253,1.8138297872340425,0.11170212765957446,0.010638297872340425,0.05851063829787234,0.005319148936170213,0.2925531914893617,0.14361702127659576,0.0,88.49882978723403,0.06914893617021277,0.4946808510638298,61,188
2016-04-12,76.67721518987342,0.20253164556962025,2.8354430379746836,1.7531645569620253,0.05063291139240506,0.0,0.02531645569620253,0.006329113924050633,0.04430379746835443,0.13924050632911392,0.0,88.77455696202531,0.0379746835443038,0.5063291139240507,65,158
2016-04-13,72.85310734463278,0.15254237288135594,2.480225988700565,1.9039548022598871,0.062146892655367235,0.0,0.05649717514124294,0.2542372881355932,0.22033898305084745,0.0847457627118644,5.27683615819209,99.5680790960452,0.0903954802259887,0.3898305084745763,65,177
2016-04-14,101.52216748768473,0.270935960591133,2.5566502463054186,1.8866995073891626,0.04926108374384237,0.0049261083743842365,0.04433497536945813,0.0,0.04926108374384237,0.11330049261083744,7.300492610837439,85.23807881773399,0.03940886699507389,0.33497536945812806,124,203
2016-04-15,65.1625,0.6,2.1125,1.9375,0.06875,0.0,0.0125,0.0,0.05625,0.1,10.5,99.0156875,0.05625,0.50625,53,160
2016-04-16,89.6951219512195,1.4146341463414633,1.7926829268292683,1.920731707317073,0.17682926829268292,0.0,0.006097560975609756,0.0,0.006097560975609756,0.2682926829268293,0.0,94.31353658536585,0.04878048780487805,0.47560975609756095,44,164
2016-04-17,95.17834394904459,1.9363057324840764,1.3248407643312101,1.9363057324840764,0.07643312101910828,0.006369426751592357,0.0,0.0,0.006369426751592357,0.15286624203821655,0.0,93.48541401273884,0.050955414012738856,0.5031847133757962,58,157
2016-04-18,89.28985507246377,1.2753623188405796,2.1207729468599035,1.7294685990338163,0.06763285024154589,0.0,0.028985507246376812,0.004830917874396135,0.15458937198067632,0.1497584541062802,0.0,80.79942028985506,0.03864734299516908,0.42028985507246375,44,207
2016-04-19,73.5672514619883,0.5321637426900585,2.9064327485380117,1.5087719298245614,0.029239766081871343,0.005847953216374269,0.023391812865497075,0.011695906432748537,0.07602339181286549,0.08187134502923976,0.0,86.31485380116959,0.017543859649122806,0.1871345029239766,93,171
2016-04-20,142.75446428571428,0.08482142857142858,2.9776785714285716,1.7901785714285714,0.04017857142857143,0.004464285714285714,0.09375,0.022321428571428572,0.3125,0.16964285714285715,57.20982142857143,86.78598214285715,0.0625,0.2544642857142857,76,224
2016-04-21,105.58219178082192,0.3561643835616438,2.404109589041096,1.9315068493150684,0.08904109589041095,0.0,0.0136986301369863,0.0,0.14383561643835616,0.18493150684931506,0.6575342465753424,91.62835616438356,0.07534246575342465,0.6095890410958904,57,146
2016-04-22,109.81368821292776,1.1711026615969582,2.334600760456274,1.9429657794676807,0.057034220532319393,0.0038022813688212928,0.015209125475285171,0.011406844106463879,0.09125475285171103,0.2509505703422053,11.334600760456274,92.12984790874525,0.053231939163498096,0.2889733840304182,131,263
2016-04-23,62.14035087719298,1.5321637426900585,2.0994152046783627,1.9473684210526316,0.2222222222222222,0.011695906432748537,0.0,0.0,0.0,0.30994152046783624,0.2807017543859649,96.15853801169591,0.1111111111111111,0.6023391812865497,51,171
2016-04-24,82.53254437869822,1.8402366863905326,1.378698224852071,1.9585798816568047,0.17159763313609466,0.0,0.005917159763313609,0.0,0.023668639053254437,0.1301775147928994,7.396449704142012,96.22994082840238,0.07692307692307693,0.378698224852071,86,169
2016-04-25,70.04697986577182,1.1409395973154361,2.523489932885906,1.9463087248322148,0.10738255033557047,0.0,0.020134228187919462,0.0,0.14093959731543623,0.18791946308724833,0.0,89.74154362416107,0.06040268456375839,0.6241610738255033,56,149
2016-04-26,68.44827586206897,0.19540229885057472,2.689655172413793,1.7816091954022988,0.06321839080459771,0.005747126436781609,0.06321839080459771,0.005747126436781609,0.3160919540229885,0.1724137931034483,0.0,82.09316091954022,0.09195402298850575,0.39655172413793105,40,174
2016-04-27,69.46368715083798,0.329608938547486,3.1452513966480447,1.888268156424581,0.0446927374301676,0.00558659217877095,0.01675977653631285,0.11173184357541899,0.08379888268156424,0.3687150837988827,8.653631284916202,91.32324022346369,0.061452513966480445,0.3854748603351955,75,179
2016-04-28,129.56506849315068,0.4246575342465753,2.684931506849315,1.6815068493150684,0.06506849315068493,0.0,0.02054794520547945,0.2636986301369863,0.07534246575342465,0.0684931506849315,12.133561643835616,94.31726027397261,0.04794520547945205,0.25,168,292
2016-04-29,99.43609022556392,1.0338345864661653,2.5902255639097747,1.9172932330827068,0.11654135338345864,0.015037593984962405,0.007518796992481203,0.007518796992481203,0.011278195488721804,0.5112781954887218,0.0,88.64774436090225,0.045112781954887216,0.39097744360902253,127,266
2016-04-30,89.2548076923077,1.2644230769230769,1.8990384615384615,1.8317307692307692,0.1201923076923077,0.004807692307692308,0.004807692307692308,0.0,0.009615384615384616,0.3317307692307692,0.0,97.84798076923077,0.09615384615384616,0.5048076923076923,63,208
2016-05-01,74.20879120879121,2.043956043956044,2.21978021978022,2.0,0.13186813186813187,0.03296703296703297,0.01098901098901099,0.0,0.02197802197802198,0.43956043956043955,0.0,100.20021978021977,0.04395604395604396,0.5494505494505495,30,91
2016-05-02,142.30038022813687,1.0988593155893536,2.03041825095057,1.8783269961977187,0.07224334600760456,0.0038022813688212928,0.030418250950570342,0.011406844106463879,0.22053231939163498,0.22433460076045628,0.0,88.77277566539925,0.049429657794676805,0.4068441064638783,82,263
2016-05-03,73.61290322580645,0.23655913978494625,2.860215053763441,1.7634408602150538,0.07526881720430108,0.0,0.10752688172043011,0.010752688172043012,0.23655913978494625,0.1935483870967742,0.0,93.05752688172043,0.021505376344086023,0.5376344086021505,19,93
2016-05-04,84.41044776119404,0.19402985074626866,2.7761194029850746,1.791044776119403,0.09701492537313433,0.007462686567164179,0.11194029850746269,0.08208955223880597,0.9850746268656716,0.14925373134328357,4.104477611940299,90.02089552238806,0.14925373134328357,0.4253731343283582,32,134
2016-05-05,164.97047970479704,0.5645756457564576,3.169741697416974,1.900369003690037,0.02214022140221402,0.0036900369003690036,0.01107011070110701,0.1070110701107011,0.02952029520295203,0.15129151291512916,34.94833948339483,87.1960516605166,0.02214022140221402,0.3800738007380074,123,271
2016-05-06,91.6328125,0.703125,2.203125,1.90625,0.1328125,0.0,0.015625,0.0,0.0234375,0.1484375,2.0234375,104.133984375,0.09375,0.640625,36,128
2016-05-07,63.48993288590604,1.2953020134228188,2.2818791946308723,1.9463087248322148,0.12080536912751678,0.013422818791946308,0.006711409395973154,0.0,0.013422818791946308,0.174496644295302,0.013422818791946308,104.98348993288592,0.06711409395973154,0.3825503355704698,50,149
